filename,unique_im,stim_pos_name,stim_pos,super_cat_name,super_cat,basic_cat_name,basic_cat,sub_cat_name,sub_cat,affordance_name,affordance_cat,is_specialcore,is_objectcatch,base_rot,abs_rot,rel_rot,facing_dir,rel_rot_name,img_quiz_dots_overlap,img_quiz_dot1_x_pix,img_quiz_dot1_y_pix,img_quiz_dot2_x_pix,img_quiz_dot2_y_pix,img_quiz_dot1_x_deg,img_quiz_dot1_y_deg,img_quiz_dot2_x_deg,img_quiz_dot2_y_deg,img_quiz_dot1_orient_deg,img_quiz_dot2_orient_deg,img_quiz_dot_specialcore_stim_nr,img_quiz_dot_filename,ltm_paired_stim,ltm_paired_stim_class_i
faces_lisa_rot63.png,1451,right,2,human,1,facefemale,2,lisa,2,greet,1,0,1,124,124,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
faces_lisa_rot68.png,1452,right,2,human,1,facefemale,2,lisa,2,greet,1,0,1,134,134,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
faces_lisa_rot76.png,1453,right,2,human,1,facefemale,2,lisa,2,greet,1,0,1,150,150,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
faces_lisa_rot79.png,1454,right,2,human,1,facefemale,2,lisa,2,greet,1,0,1,156,156,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
faces_lisa_rot82.png,1455,right,2,human,1,facefemale,2,lisa,2,greet,1,0,1,162,162,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
faces_lisa_rot83.png,1456,right,2,human,1,facefemale,2,lisa,2,greet,1,0,1,164,164,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
faces_lisa_rot87.png,1457,right,2,human,1,facefemale,2,lisa,2,greet,1,0,1,172,172,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
faces_lisa_rot90.png,1458,right,2,human,1,facefemale,2,lisa,2,greet,1,0,1,178,178,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
faces_sophia_rot02.png,1459,left,1,human,1,facefemale,2,sophia,3,greet,1,0,1,2,2,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
faces_sophia_rot08.png,1460,left,1,human,1,facefemale,2,sophia,3,greet,1,0,1,14,14,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
faces_sophia_rot10.png,1461,left,1,human,1,facefemale,2,sophia,3,greet,1,0,1,18,18,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
faces_sophia_rot13.png,1462,left,1,human,1,facefemale,2,sophia,3,greet,1,0,1,24,24,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
faces_sophia_rot19.png,1463,left,1,human,1,facefemale,2,sophia,3,greet,1,0,1,36,36,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
faces_sophia_rot20.png,1464,left,1,human,1,facefemale,2,sophia,3,greet,1,0,1,38,38,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
faces_sophia_rot24.png,1465,left,1,human,1,facefemale,2,sophia,3,greet,1,0,1,46,46,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
faces_sophia_rot29.png,1466,left,1,human,1,facefemale,2,sophia,3,greet,1,0,1,56,56,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
faces_sophia_rot30.png,1467,left,1,human,1,facefemale,2,sophia,3,greet,1,0,1,58,58,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
faces_sophia_rot31.png,1468,left,1,human,1,facefemale,2,sophia,3,greet,1,0,1,60,60,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
faces_sophia_rot45.png,1469,left,1,human,1,facefemale,2,sophia,3,greet,1,0,1,88,88,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
faces_sophia_rot54.png,1470,left,1,human,1,facefemale,2,sophia,3,greet,1,0,1,106,106,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
faces_sophia_rot56.png,1471,left,1,human,1,facefemale,2,sophia,3,greet,1,0,1,110,110,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
faces_sophia_rot58.png,1472,left,1,human,1,facefemale,2,sophia,3,greet,1,0,1,114,114,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
faces_sophia_rot60.png,1473,left,1,human,1,facefemale,2,sophia,3,greet,1,0,1,118,118,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
faces_sophia_rot64.png,1474,left,1,human,1,facefemale,2,sophia,3,greet,1,0,1,126,126,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
faces_sophia_rot65.png,1475,left,1,human,1,facefemale,2,sophia,3,greet,1,0,1,128,128,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
faces_sophia_rot66.png,1476,left,1,human,1,facefemale,2,sophia,3,greet,1,0,1,130,130,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_parrot_rot24.png,1477,right,2,animal,2,small,1,parrot,1,greet,1,0,1,46,46,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_parrot_rot25.png,1478,right,2,animal,2,small,1,parrot,1,greet,1,0,1,48,48,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_parrot_rot27.png,1479,right,2,animal,2,small,1,parrot,1,greet,1,0,1,52,52,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_parrot_rot35.png,1480,right,2,animal,2,small,1,parrot,1,greet,1,0,1,68,68,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_parrot_rot37.png,1481,right,2,animal,2,small,1,parrot,1,greet,1,0,1,72,72,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_parrot_rot40.png,1482,right,2,animal,2,small,1,parrot,1,greet,1,0,1,78,78,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_parrot_rot43.png,1483,right,2,animal,2,small,1,parrot,1,greet,1,0,1,84,84,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_parrot_rot54.png,1484,right,2,animal,2,small,1,parrot,1,greet,1,0,1,106,106,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_parrot_rot56.png,1485,right,2,animal,2,small,1,parrot,1,greet,1,0,1,110,110,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_parrot_rot61.png,1486,right,2,animal,2,small,1,parrot,1,greet,1,0,1,120,120,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_parrot_rot65.png,1487,right,2,animal,2,small,1,parrot,1,greet,1,0,1,128,128,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_parrot_rot67.png,1488,right,2,animal,2,small,1,parrot,1,greet,1,0,1,132,132,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_parrot_rot74.png,1489,right,2,animal,2,small,1,parrot,1,greet,1,0,1,146,146,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_parrot_rot75.png,1490,right,2,animal,2,small,1,parrot,1,greet,1,0,1,148,148,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_parrot_rot78.png,1491,right,2,animal,2,small,1,parrot,1,greet,1,0,1,154,154,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_parrot_rot82.png,1492,right,2,animal,2,small,1,parrot,1,greet,1,0,1,162,162,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_parrot_rot90.png,1493,right,2,animal,2,small,1,parrot,1,greet,1,0,1,178,178,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_parrot_rot91.png,1494,right,2,animal,2,small,1,parrot,1,greet,1,0,1,180,180,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_cat_rot02.png,1495,left,1,animal,2,small,1,cat,2,greet,1,0,1,2,2,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_cat_rot04.png,1496,left,1,animal,2,small,1,cat,2,greet,1,0,1,6,6,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_cat_rot11.png,1497,left,1,animal,2,small,1,cat,2,greet,1,0,1,20,20,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_cat_rot14.png,1498,left,1,animal,2,small,1,cat,2,greet,1,0,1,26,26,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_cat_rot17.png,1499,left,1,animal,2,small,1,cat,2,greet,1,0,1,32,32,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_cat_rot23.png,1500,left,1,animal,2,small,1,cat,2,greet,1,0,1,44,44,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_cat_rot29.png,1501,left,1,animal,2,small,1,cat,2,greet,1,0,1,56,56,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_cat_rot33.png,1502,left,1,animal,2,small,1,cat,2,greet,1,0,1,64,64,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_cat_rot41.png,1503,left,1,animal,2,small,1,cat,2,greet,1,0,1,80,80,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_cat_rot44.png,1504,left,1,animal,2,small,1,cat,2,greet,1,0,1,86,86,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_cat_rot45.png,1505,left,1,animal,2,small,1,cat,2,greet,1,0,1,88,88,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_cat_rot50.png,1506,left,1,animal,2,small,1,cat,2,greet,1,0,1,98,98,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_cat_rot51.png,1507,left,1,animal,2,small,1,cat,2,greet,1,0,1,100,100,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_cat_rot53.png,1508,left,1,animal,2,small,1,cat,2,greet,1,0,1,104,104,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_cat_rot57.png,1509,left,1,animal,2,small,1,cat,2,greet,1,0,1,112,112,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_cat_rot58.png,1510,left,1,animal,2,small,1,cat,2,greet,1,0,1,114,114,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_cat_rot64.png,1511,left,1,animal,2,small,1,cat,2,greet,1,0,1,126,126,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_cat_rot67.png,1512,left,1,animal,2,small,1,cat,2,greet,1,0,1,132,132,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_bear_rot01.png,1513,right,2,animal,2,large,2,bear,3,observe,4,0,1,0,0,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_bear_rot02.png,1514,right,2,animal,2,large,2,bear,3,observe,4,0,1,2,2,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_bear_rot05.png,1515,right,2,animal,2,large,2,bear,3,observe,4,0,1,8,8,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_bear_rot07.png,1516,right,2,animal,2,large,2,bear,3,observe,4,0,1,12,12,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_bear_rot11.png,1517,right,2,animal,2,large,2,bear,3,observe,4,0,1,20,20,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_bear_rot12.png,1518,right,2,animal,2,large,2,bear,3,observe,4,0,1,22,22,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_bear_rot14.png,1519,right,2,animal,2,large,2,bear,3,observe,4,0,1,26,26,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_bear_rot16.png,1520,right,2,animal,2,large,2,bear,3,observe,4,0,1,30,30,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_bear_rot19.png,1521,right,2,animal,2,large,2,bear,3,observe,4,0,1,36,36,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_bear_rot24.png,1522,right,2,animal,2,large,2,bear,3,observe,4,0,1,46,46,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_bear_rot25.png,1523,right,2,animal,2,large,2,bear,3,observe,4,0,1,48,48,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_bear_rot26.png,1524,right,2,animal,2,large,2,bear,3,observe,4,0,1,50,50,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_bear_rot35.png,1525,right,2,animal,2,large,2,bear,3,observe,4,0,1,68,68,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_bear_rot38.png,1526,right,2,animal,2,large,2,bear,3,observe,4,0,1,74,74,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_bear_rot42.png,1527,right,2,animal,2,large,2,bear,3,observe,4,0,1,82,82,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_bear_rot71.png,1528,right,2,animal,2,large,2,bear,3,observe,4,0,1,140,140,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_bear_rot80.png,1529,right,2,animal,2,large,2,bear,3,observe,4,0,1,158,158,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_bear_rot83.png,1530,right,2,animal,2,large,2,bear,3,observe,4,0,1,164,164,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_giraffe_rot04.png,1531,left,1,animal,2,large,2,giraffe,4,observe,4,0,1,6,6,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_giraffe_rot10.png,1532,left,1,animal,2,large,2,giraffe,4,observe,4,0,1,18,18,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_giraffe_rot11.png,1533,left,1,animal,2,large,2,giraffe,4,observe,4,0,1,20,20,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_giraffe_rot12.png,1534,left,1,animal,2,large,2,giraffe,4,observe,4,0,1,22,22,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_giraffe_rot17.png,1535,left,1,animal,2,large,2,giraffe,4,observe,4,0,1,32,32,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_giraffe_rot48.png,1536,left,1,animal,2,large,2,giraffe,4,observe,4,0,1,94,94,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_giraffe_rot51.png,1537,left,1,animal,2,large,2,giraffe,4,observe,4,0,1,100,100,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_giraffe_rot56.png,1538,left,1,animal,2,large,2,giraffe,4,observe,4,0,1,110,110,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_giraffe_rot60.png,1539,left,1,animal,2,large,2,giraffe,4,observe,4,0,1,118,118,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_giraffe_rot63.png,1540,left,1,animal,2,large,2,giraffe,4,observe,4,0,1,124,124,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_giraffe_rot67.png,1541,left,1,animal,2,large,2,giraffe,4,observe,4,0,1,132,132,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_giraffe_rot70.png,1542,left,1,animal,2,large,2,giraffe,4,observe,4,0,1,138,138,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_giraffe_rot72.png,1543,left,1,animal,2,large,2,giraffe,4,observe,4,0,1,142,142,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_giraffe_rot77.png,1544,left,1,animal,2,large,2,giraffe,4,observe,4,0,1,152,152,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_giraffe_rot80.png,1545,left,1,animal,2,large,2,giraffe,4,observe,4,0,1,158,158,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_giraffe_rot85.png,1546,left,1,animal,2,large,2,giraffe,4,observe,4,0,1,168,168,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_giraffe_rot86.png,1547,left,1,animal,2,large,2,giraffe,4,observe,4,0,1,170,170,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
animals_giraffe_rot90.png,1548,left,1,animal,2,large,2,giraffe,4,observe,4,0,1,178,178,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
tools_drill_rot02.png,1549,right,2,object,3,tool,1,drill,1,grasp,2,0,1,2,2,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
tools_drill_rot04.png,1550,right,2,object,3,tool,1,drill,1,grasp,2,0,1,6,6,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
tools_drill_rot10.png,1551,right,2,object,3,tool,1,drill,1,grasp,2,0,1,18,18,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
tools_drill_rot11.png,1552,right,2,object,3,tool,1,drill,1,grasp,2,0,1,20,20,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
tools_drill_rot14.png,1553,right,2,object,3,tool,1,drill,1,grasp,2,0,1,26,26,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
tools_drill_rot15.png,1554,right,2,object,3,tool,1,drill,1,grasp,2,0,1,28,28,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
tools_drill_rot19.png,1555,right,2,object,3,tool,1,drill,1,grasp,2,0,1,36,36,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
tools_drill_rot22.png,1556,right,2,object,3,tool,1,drill,1,grasp,2,0,1,42,42,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
tools_drill_rot27.png,1557,right,2,object,3,tool,1,drill,1,grasp,2,0,1,52,52,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
tools_drill_rot29.png,1558,right,2,object,3,tool,1,drill,1,grasp,2,0,1,56,56,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
tools_drill_rot31.png,1559,right,2,object,3,tool,1,drill,1,grasp,2,0,1,60,60,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
tools_drill_rot38.png,1560,right,2,object,3,tool,1,drill,1,grasp,2,0,1,74,74,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
tools_drill_rot41.png,1561,right,2,object,3,tool,1,drill,1,grasp,2,0,1,80,80,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
tools_drill_rot42.png,1562,right,2,object,3,tool,1,drill,1,grasp,2,0,1,82,82,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
tools_drill_rot69.png,1563,right,2,object,3,tool,1,drill,1,grasp,2,0,1,136,136,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
tools_drill_rot72.png,1564,right,2,object,3,tool,1,drill,1,grasp,2,0,1,142,142,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
tools_drill_rot81.png,1565,right,2,object,3,tool,1,drill,1,grasp,2,0,1,160,160,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
tools_drill_rot86.png,1566,right,2,object,3,tool,1,drill,1,grasp,2,0,1,170,170,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
tools_brush_rot24.png,1567,left,1,object,3,tool,1,brush,2,grasp,2,0,1,46,46,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
tools_brush_rot25.png,1568,left,1,object,3,tool,1,brush,2,grasp,2,0,1,48,48,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
